Thu, 02 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Masterclass - Egg Spoon","speaker":"Blacksmiths","pronouns":null,"description":"Egg Spoon Masterclass\r\n\r\nSign up at https://www.eventbrite.co.uk/e/347210906167 - password EMFCAMP","link":"https://www.emfcamp.org/schedule/2022/477-masterclass-egg-spoon"}},{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Coppersmiths - Bowl making","speaker":"Coppersmiths","pronouns":null,"description":"Make a copper bowl\r\n\r\n16+ only\r\n\r\nMust book on https://www.eventbrite.co.uk/e/347925343067","link":"https://www.emfcamp.org/schedule/2022/509-coppersmiths-bowl-making"}}]
Fri, 03 Jun 2022 11:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T12:00:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Origami Lanterns","speaker":"Betty Ching","pronouns":"","description":"Origami Lantern making with LEDs for all age, kids friendly ","link":"https://www.emfcamp.org/schedule/2022/409-origami-lanterns"}},{"start":"2022-06-03T12:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmithing - Have a go","speaker":"Blacksmithing - Have a go","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/480-blacksmithing-have-a-go"}}]
Fri, 03 Jun 2022 12:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T12:20:00+01:00","venue":"Stage A","event":{"type":"talk","title":"The Parables of the Bird Poo, Vibrators, and Chemical Weapons: what hazardous waste can tell us about sustainable development.","speaker":"Jelly","pronouns":"He/Him","description":"Starting with a brief introduction to the concept of Sustainability and the Sustainability Triangle (Environmental, Economic, & Social Aspects), and introducing my background (exploring the contradictions between being an environmental activist and a chemical engineer, working in oil and gas, and moving to waste management). \r\n\r\nWe will then move on to a number of short \"parables\" each exploring an interesting anecdote from my career, and using them to show the inherent conflicts between different sustainability domains. \r\n\r\n- Environmental: Bird Poo, trying to convince a customer than sending skips of rubble for incineration \"to avoid landfiil\" was not in fact environmentally friendly, despite their best efforts to justify this based on the fact it contained some pigeon droppings. \r\n- Economic: Vibrators, exploring the underlying reasons why my first day working in waste management, comprised having to find a home of 80 oil drums which had been inexplicably filled with sex toys. \r\n- Social: Chemical Weapons, how running a project to dispose of \"orphaned\" gas cylinders of Chemical Weapons and Rocket Propellants discovered lurking in a shipping container, gave me a fresh perspective on our duties to each other as human beings.\r\n\r\nDepending on run-time we may take in some other (sometimes cryptically named) anecdotes such as:\r\n\r\n- Accidentally advising the UN Environment Programme. \r\n- Arguing with DEFRA as a hobby.\r\n- Trying to understand the environmental impact of shampoo. \r\n- \"The million pound milk-bottle\". \r\n- \"The gas man cometh\".\r\n\r\nBefore finally approaching a short wrap-up segment with the goal (but not promise) of tying up those lessons into a cohesive take-away about how attendees can think about sustainability. ","link":"https://www.emfcamp.org/schedule/2022/224-the-parables-of-the-bird-poo-vibrators-and-chemical-weapons"}},{"start":"2022-06-03T12:20:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Why do researchers get 'hackers' so wrong, and why we should be worried about the police's response?","speaker":"Dr Shane Horgan, Dr Sarah Anderson, and Dr Ben Collier","pronouns":"he/him; She/Her; He/Him","description":"In this presentation, two criminologists and one sociologist reflect on why criminology and sociology often get ‘hacking’ very wrong - and on the challenges we faced trying to get it (a bit more) right. \r\n\r\nWe draw on ongoing research into how involvement in hacking practices changes over people’s lives, understanding moves between legal and illegal practices, often occupying all the grey areas in between. This talk is part take-down of previous criminological research into hacking, part navel-gaze into the difficulties of defining ‘hacking’, part critique of computer misuse legislation and policing practices like PREVENT, and part moan about institutional barriers to doing hacking research well.\r\n","link":"https://www.emfcamp.org/schedule/2022/116-why-do-researchers-get-hackers-so-wrong"}},{"start":"2022-06-03T12:20:00+01:00","venue":"Workshop 2","event":{"type":"workshop","title":"From Zero to root in 120 minutes - Introduction to Wordpress Hacking","speaker":"Martin Leyrer","pronouns":"he/him","description":"To set the film scene: The Hacker opens a black console window, types fast on the keyboard and suddenly has root on the target system, saving the day. But how does this look like in reality?\r\n\r\nIf you drop by with a Laptop running Kali-Linux either from USB-Stick or from within a virtual machine, I will walk you through the necessary steps. From analyzing the target system, finding exploits on it on to successfully hacking the \"victim\" using metasploit. And if you are quick enough and behave, we might even get so far as to remotely crash the system.\r\n\r\nThis is an introductionary level workshop targeted at a novice/beginner level audience that wants to learn how \"hacking\" actually works. InfoSec personel and other \"professionals\" attending this session will get shanghaied into supporting the other attendees. \r\n\r\nPrerequisites: Bring your own/a Laptop running a recent version of Kali-Linux inside a virtual machine or from a USB stick.","link":"https://www.emfcamp.org/schedule/2022/5-from-zero-to-root-in-120-minutes"}},{"start":"2022-06-03T12:20:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Learn how to program (LEGO) rovers used in the most challenging environments","speaker":"Will Furnell","pronouns":"he/him","description":"Do you have what it takes to program rovers used in the most difficult environments? Would you like to learn how to code robots from scratch? \r\n\r\nYou'll teach your rover how to explore its surroundings and gather data from the environment with a set of challenges - starting off with some basics, and working up towards following a course we set.\r\n\r\nYou'll also learn about how we test real Mars rovers (and LEGO ones!) in the Mars Yard at Boulby Underground Laboratory 1.1km underground, and learn what else this, and our other, exciting laboratories are used for!\r\n\r\nExperience with using Scratch or having done some sort of programming can help - but you don't need it, we’re going to run through the coding with you - all you really need is enthusiasm!","link":"https://www.emfcamp.org/schedule/2022/51-learn-how-to-program-lego-rovers-used-in-the-most"}}]
Fri, 03 Jun 2022 12:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T12:30:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Lightning Talks Friday","speaker":"Lightning Talks","pronouns":"","description":"Placeholder for the third Lightning Talks session","link":"https://www.emfcamp.org/schedule/2022/296-lightning-talks-friday"}},{"start":"2022-06-03T12:30:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmithing - Have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/481-blacksmithing-have-a-go"}}]
Fri, 03 Jun 2022 12:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T13:00:00+01:00","venue":"Stage A","event":{"type":"talk","title":"From Theorems to Serums, From Cryptology to Cosmology ... and The Simpsons","speaker":"Simon Singh","pronouns":"","description":"Join popular science and maths writer, Simon Singh, on a whistle-stop tour through two decades of his bestselling books. Fermat’s Last Theorem looks at one of the biggest mathematical puzzles of the millennium; The Code Book shares the secrets of cryptology; Big Bang explores the history of cosmology; Trick or Treatment asks some hard questions about alternative medicine; and Simon’s most recent book, The Simpsons and Their Mathematical Secrets, explains how TV writers, throughout the cartoon’s twenty-five-year history, have smuggled in mathematical jokes.\r\n","link":"https://www.emfcamp.org/schedule/2022/203-from-theorems-to-serums-from-cryptology-to-cosmology"}},{"start":"2022-06-03T13:00:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Computer Art from the 1960s until now","speaker":"Pita Arreola","pronouns":"She/Her","description":"The V&A’s digital art collection is one of the largest and most comprehensive of its kind, comprising two-thousand works dating from the 1960s to today. Early works include pieces by pioneering artists Vera Molnár, Frieder Nake and Manfred Mohr, who first developed algorithms with independent creative intent, and laid the foundations for today’s digital art practices.  \r\n\r\nOver time, as the use of computers has increased and society has become networked, the collection has grown to include artists working at the forefront of technological innovation. Artists featured include David Em, who in 1977, produced navigable virtual worlds whilst working with scientists at NASA, and moving to the 21st century, Nye Thompson who interrogates global surveillance systems and their influence on machine vision.   \r\n\r\nJoin us for a curator talk of the collection, exploring iconic digital works that expand on the relationships between art, technology and everyday life. ","link":"https://www.emfcamp.org/schedule/2022/209-computer-art-from-the-1960s-until-now"}},{"start":"2022-06-03T13:00:00+01:00","venue":"Workshop 3","event":{"type":"workshop","title":"Learn to Solder / Digital Music Synthesis workshop with ArduTouch music synthesizer kit","speaker":"Mitch Altman","pronouns":"he/him","description":"Anyone can learn to solder!\r\nAnyone can learn to make music, sound (and noise!) with computer chips!\r\n\r\nLearn to solder together a cool, powerful music synthesizer, and learn to make cool music, sound, and noise!\r\n\r\nArduTouch is an open hardware Arduino-compatible music synthesizer kit with a built-in touch keyboard, and with built-in speaker/amplifier.\r\n\r\nThis workshop is for total newbies to learn to solder.\r\nThis workshop is for total newbies to make their own ArduTouch music synthesizer and learn to make music, sound (and noise!) with computer chips. Attendees take the completed synthesiser home at the end of the workshop.\r\n\r\nThe ArduTouch comes pre-programmed with a way cool synthesizer. And I will show you how to re-program it with other way cool (and totally different) synthesizers.","link":"https://www.emfcamp.org/schedule/2022/90-learn-to-solder-digital-music-synthesis-workshop"}},{"start":"2022-06-03T13:00:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Machine learning playtime. Make normal objects clever with the micro:bit","speaker":"Jonny Austin","pronouns":"He/Him","description":"The world is being shaped by machine learning. In fact, lots of the pages you visit on the internet are curated by algorithms that have learned what you like, or might buy.\r\n\r\nBut what's actually going on? And how do machines 'learn'?\r\n\r\nIn this workshop we'll use the BBC micro:bit to make everyday objects that you bring along, or people that you attach a device to, smarter with machine learning. Make a tennis racket that knows whether you've played a forehand or a backhand, or a shoe that knows whether you're walking or running. Or perhaps a device that can detect your dance moves.\r\n\r\nBy going through the whole process of collecting data, training a model and then testing the model, we'll demystify some of how machine learning works in the real world, and hopefully have some fun throwing micro:bits around doing it.\r\n\r\nWe're testing some new software for use with the micro:bit, and this is one of our first outings with it. Please come with the spirit of adventure. Families welcome as long as there are some members who are keen to lead the others!\r\n\r\nSuitable for children under 8 if helped by an adult.","link":"https://www.emfcamp.org/schedule/2022/291-machine-learning-playtime-make-normal-objects-clever"}}]
Fri, 03 Jun 2022 13:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T13:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Algorithmic patterns - a long history","speaker":"Alex McLean","pronouns":"he/him","description":"Creative coding practices like live coding/algorave are often described by the media as being of the future. For example in 2019, wired magazine introduced live coding with the headline “DJs of the future don’t spin records, they write code”, despite publishing very similar articles previously in 2013 (“Hacking meets clubbing with the Algorave”) and 2006 (“Real DJs Code Live”). In reality, live coders are not DJs and are not trying to replace them! Live coding is just another way of making music and other time-based artforms like video and choreography.\r\nSo this talk is about the _past_ of live coding, rather than the future -- we'll look at algorithmic artforms developed over millennia. Weaving and braiding are classic examples, highly developed algorithmic crafts found all round the world, reaching astonishing complexity. We'll also look 'heritage algorithms' like bell ringing patterns, juggling patterns, konnakol vocal patterns, and kollam drawings, and equivalent contemporary practices like bytebeat, bitfield and tidalcycles patterns.\r\nIn the end we'll ask, what do we gain from seeing the latter in terms of the former? In particular, what do contemporary 'digital' artists have to learn from craft-based heritage algorithmic artforms?\r\n","link":"https://www.emfcamp.org/schedule/2022/213-algorithmic-patterns-a-long-history"}},{"start":"2022-06-03T13:40:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Adventures with Home Energy Monitoring (with a Raspberry Pi & many Arduinos)","speaker":"Lee V","pronouns":"","description":"After building a DIY solar hot water panel in 2010, I wanted hard data to see how well it performed. So commenced a long, epic journey of Arduinos, Raspberry Pi's, sensors, servers and low power radios. \r\nLater adding ‘real’ PV solar panels (needing electricity monitoring), export diversion (using surplus electricity to heat water), appliance monitoring (more monitoring), an electric car and charger (yet more monitoring), a house battery (urgh! complicated), weird 'Time Of Use' electricity tariffs (truly mind bending) and an in-depth look (with thermal imaging) of my gas central heating system, I can tell you what has worked for me, what failed and where i’m going next, plus how you can save energy, save money & save the planet!","link":"https://www.emfcamp.org/schedule/2022/48-adventures-with-home-energy-monitoring-with-a-raspberry-pi"}},{"start":"2022-06-03T13:40:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Simon Singh Q&A","speaker":"Simon Singh","pronouns":null,"description":"Following Simon Singh's talk on Stage A, we will be hosting a Q&A session in the Maths Village / Workshop 5 tent.","link":"https://www.emfcamp.org/schedule/2022/466-simon-singh-q-a"}}]
Fri, 03 Jun 2022 13:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T13:50:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Hacking train tickets for fun, but not for profit","speaker":"Hugh Wells","pronouns":"","description":"We take a scenic tour through the origins of the UK train ticket, from the original BR specification in the 1980s through to modern replacements like mTickets, eTickets and ITSO. \r\n\r\nThis is just a detour though, and we'll focus on the 'orange ticket' (RSP 9399/9599) - which continues to be a stalwart of the UK rail network. Surely they can't be that secure? After all, anyone can encode a magstripe - right? \r\n\r\nWe'll take a look through the data encoded on these tickets, what interesting things you can do with them and maybe (assuming I've got it working by then) we'll be able to read and write our own! ","link":"https://www.emfcamp.org/schedule/2022/165-hacking-train-tickets-for-fun-but-not-for-profit"}}]
Fri, 03 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T14:00:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Just Draw the Thing","speaker":"Mike Haber","pronouns":"","description":"JDTF - Draw your Ideas - Pictures have lots more bandwidth than words alone. Learn ways to visually share your ideas for fun profit and to generate better ideas. Suitable for all no drawing experience required. Pens and paper provided. Bring ideas you'd like to draw. ","link":"https://www.emfcamp.org/schedule/2022/410-just-draw-the-thing"}},{"start":"2022-06-03T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmithing - Have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/482-blacksmithing-have-a-go"}}]
Fri, 03 Jun 2022 14:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T14:10:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Crafting Cnidarians: corals and jellies and siphonophores - oh my!","speaker":"Hannah Hulbert","pronouns":"She/her","description":"Come and discover the wonderful world of cnidarians - the animal family that includes corals, jellyfish, anemones and siphonophores. We will take a quick look at these fascinating, beautiful, mysterious creatures together. Every child can create their own jellyfish using non-recyclable waste packaging, rescued from the land-fill. Then, in the spirit of the colony, we will make a giant model siphonophore together. Ideal for Octonauts fans of all ages.","link":"https://www.emfcamp.org/schedule/2022/311-crafting-cnidarians-corals-and-jellies-and-siphonophores"}}]
Fri, 03 Jun 2022 14:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T14:20:00+01:00","venue":"Stage B","event":{"type":"talk","title":"The Highest Energy  Machine on the Earth  to Solve the Biggest Puzzles of the Universe","speaker":"Alexander Belyaev","pronouns":"he/his","description":"The largest and the highest energy scientific device  - the Large Hadron Collider (LHC) is currently in operation at CERN.\r\nThis machine is  unique  in many respects:\r\n - It is the most powerful microscope, which can  probe the  distance one million times smaller than the size of the proton\r\n - It can reproduce conditions of the hot Early Universe with the temperature billion times higher than in the core of the sun, corresponding  to  a picosecond after the Big Bang\r\n\r\nThis uniqueness gives the LHC opportunity to resolve  the biggest puzzles of the Universe:\r\n - to find the origin of Matter-Antimatter asymmetry –  the origin of planets and starts\r\n - to Shed a light on the origin of Dark Matter and Dark Energy, 95% of which  the Universe is \r\n    made of (stars and planets contribute only 5% to it !)\r\n - to give us the answer on what is the ultimate theory which drives this Universe – at micro and \r\n   macro scales.\r\n\r\nIn the presentation I will explain the exciting details of the Large Hadron Collider and how it helps to solve the most challenging problems of particle physics and cosmology – from micro to macro scales.\r\n\r\nhttps://docs.google.com/presentation/d/1YiUERbdFC7pUVuayv8Swxslz5TvL8X-yFvkLq_1cvNs/edit?usp=sharing","link":"https://www.emfcamp.org/schedule/2022/156-the-highest-energy-machine-on-the-earth-to-solve-the-biggest"}}]
Fri, 03 Jun 2022 14:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T14:30:00+01:00","venue":"Stage A","event":{"type":"talk","title":"How I Fight the Doomscroll and Get Out of the Social Media Refresh Loop","speaker":"Matt Gray","pronouns":"he/him","description":"We've all found ourself doomscrolling, and fighting against social network's barrage of extra things in our newsfeed and notifications to keep us there for longer. It's not good use of time, energy and mental bandwith, and hell in my case the habitual refreshing has started giving me RSI.\r\n\r\nI'll go through my three steps to stop Doomscrolling and get out of the social media refresh loop (or at least try to).","link":"https://www.emfcamp.org/schedule/2022/208-how-i-fight-the-doomscroll"}},{"start":"2022-06-03T14:30:00+01:00","venue":"Stage C","event":{"type":"talk","title":"The Life of Geoff - our autonomous 4WD rover who nearly became a South African Nurse.","speaker":"Lincoln & Chris Barnes (Team Robotmad)","pronouns":"he/him","description":"Geoff, an autonomous 4WD robot, was conceived at the beginning of 2018 with the specific goal of roaming around the EMF campsite. While he did make an appearance that year, RGB lights dazzling in the dark, our ambitions for autonomy were thwarted.  However, with the arrival of the NVIDIA Jetson Nano in 2019 our artificial intelligence powered rover idea came to life.  After surviving his own brush with Covid-19, and nearly becoming a South African Nurse. Four years on, Geoff is back, and he's living his best life. \r\n\r\nThis talk delves into the highs and lows from over 4 and a half years of development: \r\nDesigning a custom Motor Controller, \r\nCannibalizing a CCTV pan & tilt unit to build an expressive head and utilising suspension components from an RC car, \r\nBurning out motors and eating gears, it took some perseverance with a dash of curiosity to get right, \r\nDriving hundreds of LEDs in amazing patterns, \r\nIntegrating a NVIDIA Jetson Nano (and then Xavier NX), \r\nHis \"hunger\" for Oranges, \r\nNearly becoming a robotic nurse in South Africa Covid-19 wards, \r\nComplete redesign of electrical systems, \r\nIncreasing capability with new sensors and 4 wheel steering drivetrain, \r\nDeveloping software across different systems, including FreeRTOS, ROS, PyTorch, TensorFlow, Arduino, AWS Sagemaker and more… ","link":"https://www.emfcamp.org/schedule/2022/147-the-life-of-geoff"}},{"start":"2022-06-03T14:30:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Cyanotype Workshop","speaker":"Melanie King","pronouns":"sher/her","description":"I am pleased to share my Cyanotype Workshop.\r\n\r\nParticipants do not need to bring items, but if they can bring objects that can be squashed flat (plants, lace, large negatives). This workshop can accommodate 10-15 people.\r\n\r\nThis workshop is broken up into two parts during the day:\r\n\r\nDay structure:\r\n\r\n2.30: Coat cyanotype papers, leave them to dry\r\n3pm: Expose prints to sunlight\r\n3.30pm: Wash and Dry prints \r\n4pm: Close / clean up.\r\n\r\nWarning: Chemistry is non toxic and sustainable, but can be irritating to skin. I will bring gloves.","link":"https://www.emfcamp.org/schedule/2022/334-cyanotype-workshop"}},{"start":"2022-06-03T14:30:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmithing - Have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/483-blacksmithing-have-a-go"}}]
Fri, 03 Jun 2022 14:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T14:50:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"The future of podcasting is adaptive, open and data ethical","speaker":"Ian Forrester","pronouns":"He/Him","description":"BBC R&D have been working on reinventing podcasting in a open and data ethical way.\r\n\r\nImagine making podcasts that sound different based on what time your listening, where they are and what language is their default. Imagine up to 100+ layers of audio including binaural audio and text to speech to round off a new podcast experience.\r\n\r\nThis is only the start of what adaptive podcasting can do.\r\n\r\nIn this 2 part workshop.\r\n\r\nPart 1: We will explore what adaptive podcasting is, how it works and what are the possibilities, and a few demos of what has been done so far. There will be lots of time for questions and answers.\r\n\r\nPart 2: Will have you experimenting and creating your own podcasts using the web editor and/or directly with code. The results can be shared with others in the camp and the wider community.","link":"https://www.emfcamp.org/schedule/2022/174-the-future-of-podcasting-is-adaptive-open-and-data-ethical"}}]
Fri, 03 Jun 2022 14:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T15:00:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Hovering Rockets","speaker":"James Macfarlane","pronouns":"He/Him","description":"The speaker works for a small company in the UK who have developed a VTVL (Vertical Take-off, Vertical Landing) rocket, also known as a hopper or lander. This started as a student / hobby project and is now receiving funding from the European Space Agency (ESA.) There are lots of interesting technical problems involved in making a VTVL rocket work. You need to steer the rocket engine and control its thrust based on data from a variety of sensors. This involves mechanical, electronics and coding challenges. When fully developed, the test vehicle we've developed will be used to test software and hardware that enable robots to land safely on other planets such as Mars.\r\n\r\nThe talk will start with an introduction to rocket engines and a simple explanation of the vehicle's dynamics then cover the development of our VTVL rocket from hobby project to successful flying test-bed. It will include video footage of recent test flights where the rocket takes off and hovers on a tethered test rig.\r\n","link":"https://www.emfcamp.org/schedule/2022/149-hovering-rockets"}},{"start":"2022-06-03T15:00:00+01:00","venue":"Stage B","event":{"type":"talk","title":"3615 Love by PAMAL_Group","speaker":"Caroline Zahnd","pronouns":"she/her","description":"PAMAL_Group is a European artistic group, composed of artists, media theorists, curators-restorers and engineers.\r\n\r\nTheir artwork \"3615 Love\" will be installed at EMF 2022. \r\n\r\nPAMAL_Group creates its own works from digital artworks that have disappeared or been severely damaged due to the obsolescence of computer software and hardware. Its work seeks to reveal the vulnerability of an art that is highly dependent on industrial logic. All the artworks that the collective reconstructs, as close as possible to the original materialities, sometimes in a deficient way, are treated as archives.\r\n\r\nThe artwork \"3615 Love\" is based on the reconstruction of telematic materialities (videotex, Minitel network, etc.) and the archive of works by Jacques-Elie Chabert and Camille Philibert (L'Objet perdu, 1985) and Eduardo Kac (Videotext Poems, 1985-1986). The installation \"3615 Love\" shows how fragile and vulnerable our digital environment - and a fortiori its artistic productions - is. \r\n","link":"https://www.emfcamp.org/schedule/2022/313-3615-love-by-pamal-group"}},{"start":"2022-06-03T15:00:00+01:00","venue":"Workshop 2","event":{"type":"workshop","title":"Programming the EMF Phone network with Jambonz and Node-RED","speaker":"Sam Machin","pronouns":"he/him","description":"This will be a hands on workshop on how to build your own app on our phone system to play audio, make calls and connect to other things. (like your badge)\r\nWe'll be using the low-code tool Node-RED so you don't need to be a developer, but a basic understanding of APIs would help.\r\nYou will need a laptop, everything is done in a web browser, iPads/Tablets are OK but its quite tedious to use on a touch screen.\r\nSuitable for children under 14 if helped by an adult.","link":"https://www.emfcamp.org/schedule/2022/336-programming-the-emf-phone-network-with-jambonz-and-node-red"}},{"start":"2022-06-03T15:00:00+01:00","venue":"Lounge","event":{"type":"performance","title":"3D printed/open hardware lasertag","speaker":"Tony Goacher: Hacman","pronouns":null,"description":"We will be running daily free (as in beer) lastertag events near the lounge daily at 3pm for 1 hour using 3D printed lasertag equipment running on open hardware/software.\r\nThere will be multiple games during each period. Just turn up.\r\nAges 8+","link":"https://www.emfcamp.org/schedule/2022/455-3d-printed-open-hardware-lasertag"}}]
Fri, 03 Jun 2022 15:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T15:10:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Product Launch: Chocolate Synthbox Sound synthesizer ","speaker":"Rob Miles","pronouns":"he/him","description":"It's not every day that you get the chance to attend the unveiling of a device that will change the face of music as we know it. Unfortunately, this is not one of those occasions. But if you come along you will find out a bit about making sounds with Pure Data on a Raspberry Pi and creating PICO powered controllers with lots of coloured lights in them.  \r\n\r\nThere's no need for any prior programming or hardware experience. Or even musical ability - as the speaker will demonstrate. ","link":"https://www.emfcamp.org/schedule/2022/335-product-launch-chocolate-synthbox-sound-synthesizer"}}]
Fri, 03 Jun 2022 15:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T15:20:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Hacking group interactions","speaker":"Martin","pronouns":"he/his","description":"Human interactions can be messy - especially in groups. Often we unconsciously follow bad protocols: Who doesn't know the situation where the loudest/most eloquent/charismatic person gets to dominate the conversation or the HIPPO effect. Or we have battles of two opponents/opinions, with the rest of the group watching in terror or shutting off. How about that awkward silence in a big group where nobody wants to go first, the terror of going in a circle and being expected to be able to contribute at just that moment when it is your turn? \r\n\r\nThere is a better way, and it is easy and fun.\r\n\r\nIn this highly interactive workshop, y'all get to experience and practice simple recipes for structuring interactions that include and involve everyone. \r\n\r\nCome as you are and experience some intercation. Or learn more about the principles and micro structures for these \"group interaction recipes\" at liberatingstructures.com.\r\n\r\n","link":"https://www.emfcamp.org/schedule/2022/128-hacking-group-interactions"}}]
Fri, 03 Jun 2022 15:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-03T15:40:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Introduction to the Demoscene","speaker":"Crypt","pronouns":"He/Him","description":"The demoscene is a strange geek subculture, dedicated to making great digital art and making computers doing things they were never designed to do.  At EMF, we have the Field-FX village, which  will spend the weekend showcasing the best of the demoscene.  Come learn who we are and how you can get involved and easily start creating some awesome demos","link":"https://www.emfcamp.org/schedule/2022/227-introduction-to-the-demoscene"}},{"start":"2022-06-03T15:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Dave Cranmer talks about nervoussquirrel.com and how to get paid to make things","speaker":"Dave Cranmer","pronouns":"","description":"Delighted to announce that the Ore-Some Xylophone will be making its UK debut at EMF 2022!\r\n\r\nCome and see the electromechanical xylophone that generates truly random compositions by measuring the radioactivity of a lump of uranium ore. You can turn the handwheel to move the lead shield and adjust the speed of the music.\r\n\r\nI like making things, often mechanical or electronic. My sculptures frequently have audio elements, and involve owls whenever possible.\r\n\r\nMy website has a lot of descriptions of how projects were built, but I'm planning a talk that gives a little more detail about the business side of making things full time for a living. The talk is aimed at myself, 20 years ago.\r\n\r\nI hope you're listening, younger me...","link":"https://www.emfcamp.org/schedule/2022/233-dave-cranmer-talks-about-nervoussquirrel-com"}},{"start":"2022-06-03T15:40:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Minecraft Robot Challenge","speaker":"Adam Cohen-Rose","pronouns":"he/him","description":"Enter a Minecraft world and meet your robot companions – the turtles. You and your turtle have challenges to solve together – and you can only complete them by controlling and programming your turtle.\r\n\r\nLearn basic programming skills as you move your turtle through the challenges by using drag and drop commands. Or if you're already comfortable programming with text then try to do the same by writing short programs in Lua.\r\n\r\nSuitable for children aged around 7 or older and their accompanying adults. It helps to know your way around Minecraft already, but it's not necessary to enjoy the workshop.\r\n\r\nAll software is provided – you won't need your own Minecraft software or license. You will need a laptop that can run Java 1.8, so Windows, Mac or Linux (Chromebooks without a Linux install won't work). If you can arrive with Java 1.8 already installed then you'll save some time.","link":"https://www.emfcamp.org/schedule/2022/41-minecraft-robot-challenge"}}]
